"ID","Description","Species","AMR.Aminoglycosides","AMR.Drug and biocide resistance","AMR.Arsenic resistance","AMR.Multi-metal resistance","AMR.Drug and biocide and metal resistance","AMR.betalactams","AMR.MLS","AMR.Copper resistance","AMR.Acid resistance","AMR.Mercury resistance","AMR.Metronidazole","AMR.Nucleosides","AMR.Sulfonamides","AMR.Tetracyclines","AMR.Cationic antimicrobial peptides","AMR.Glycopeptides","AMR.Biocide and metal resistance","AMR.Zinc resistance","ICE.TnB1230","ICE.Tn6107","ICE.ICE(Tn4371)6033","ICE.CTn341","ICE.ICEBsa18170-1","ICE.ICEBxyXB1A-1","ICE.CTnDOT","ICE.ICEBfrYCH46-1","ICE.CTnGERM1","ICE.Tn1549","ICE.TcrEmr7853","micro.Candidatus Korarchaeota","micro.Candidatus Micrarchaeota","micro.Crenarchaeota","micro.Euryarchaeota","micro.Thaumarchaeota","micro.Acidobacteria","micro.Actinobacteria","micro.Aquificae","micro.Armatimonadetes","micro.Bacteroidetes","micro.Caldiserica","micro.Calditrichaeota","micro.Candidatus Bipolaricaulota","micro.Candidatus Cloacimonetes","micro.Candidatus Gracilibacteria","micro.Candidatus Saccharibacteria","micro.Chlamydiae","micro.Chlorobi","micro.Chloroflexi","micro.Chrysiogenetes","micro.Coprothermobacterota","micro.Cyanobacteria","micro.Deferribacteres","micro.Deinococcus-Thermus","micro.Dictyoglomi","micro.Elusimicrobia","micro.Fibrobacteres","micro.Firmicutes","micro.Fusobacteria","micro.Gemmatimonadetes","micro.Ignavibacteriae","micro.Kiritimatiellaeota","micro.Lentisphaerae","micro.Nitrospirae","micro.Planctomycetes","micro.Proteobacteria","micro.Spirochaetes","micro.Synergistetes","micro.Tenericutes","micro.Thermodesulfobacteria","micro.Thermotogae","micro.Verrucomicrobia","micro.Chordata","micro.Apicomplexa","micro.Bacillariophyta","ACLAME.plasmid","ACLAME.prophage","ACLAME.virulence"
"stewartERR2027913","high methane producing","bovine ",73.8963531669866,0,0,0,0,11.5163147792706,41.5067178502879,0,0,0,85.8925143953935,0,0,3504.55854126679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356641748670806,0.168935565159855,23.561818685212,3229.77113923576,11.595549486389,61.7365637567516,3616.01415304624,18.6110680951107,11.5016963946335,7379.66860473301,1.21070488364563,4.00283436337102,2.42610242187903,1.85829121675841,1.79728670711735,12.6373188048747,12.196209273624,63.7121713382043,87.9966588299335,4.23277443817193,1.07461790060019,527.49660955706,16.780932805879,109.864429208959,3.94652250831773,12.0648149451663,288.762500058658,7125.43934978579,121.821313098607,17.7288490326093,7.59271512301794,10.5303168949643,37.7664841224032,18.273196964791,153.576506694072,6460.90314830197,185.059526323446,46.2320329987471,215.406923542579,7.02959657248509,39.8265594864359,129.573578477609,402.578144430523,195.533531363357,6.60725765958545,115257.505003336,143.42895263509,2434.2895263509
"stewartERR2027914","high methane producing","bovine ",33.9511519140828,0,0,0,0,17.4952364455223,53.5250303135285,0,0,0,68.4219643166465,0,0,2563.13874935042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409247319012461,0.116927805432132,19.017472354926,2463.20114923328,8.79464136571677,70.3654829118364,3929.96859653225,16.1193331774296,12.3317074800388,7936.3495139144,1.24026993619083,4.94019977950757,2.89813917749641,1.79567701199345,1.76644506063542,19.5436474793706,12.1062038552768,67.2334881234758,94.8994420873284,4.7063441686433,1.68292519961247,434.073597701533,17.6728025924565,127.497243844586,3.27815454515084,10.160191093442,568.845421441219,6751.66622122741,89.8590184745933,20.9634851167608,6.38926936825577,12.139611799686,40.1772291450907,18.0402899809575,165.511308589183,7118.9823940133,187.101192663615,50.2455483914075,169.344870210136,6.339157451642,32.8734172986336,147.41673069856,300.696555640931,122.156148732169,5.49143086225905,107489.495798319,212.710084033613,1585.08403361345
"stewartERR2027915","high methane producing","bovine ",24.5554614733277,0,0,0,0,0,92.506350550381,0,0,0,51.0160880609653,0,0,3713.16680779001,0,0,0,0,6403.85265292328,0,0,0,0,1000,0,0,0,0,0,0.475378205307458,0.135156548567807,18.5816951427533,2876.37836376686,9.04150704212224,59.3523671038282,3777.21074168321,15.2633688468816,9.27919614477597,5948.64517211487,0.92745355741357,3.92420047910666,1.95743966891306,1.63586029473449,1.06261010598138,10.0342085884996,10.8218450267051,55.2836889348732,81.3502605258988,4.80504833011754,0.86686613909007,422.755702208178,11.1853695366461,104.103166391693,3.24375716562736,10.5002656525265,146.188119273324,7020.19425258428,88.7605678439268,14.0143359152895,5.8396950122573,6.68325829814602,19.2574778855923,15.5197002320964,124.143620144851,5699.50038682737,153.91534539489,45.6083442856743,157.312901391646,6.09136582683184,31.9062666032829,100.053130505299,311.717606703765,139.873046055759,5.09400370981423,138743.613138686,132.299270072993,2072.0802919708
"stewartERR2027916","high methane producing","bovine ",37.7478191911182,0,0,0,0,7.45440126883426,44.4091990483743,0,0,0,72.3235527359239,0,0,3562.88659793814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527933180994405,0.133953195177685,20.0850996769364,2736.32889449216,9.81010164683634,66.5944370026003,3981.9832952486,17.1854069813254,12.110944764006,7633.14553620675,1.20951855645733,4.40469624143094,2.30872271688598,1.1898195571665,1.39862894964936,18.7731463241667,11.1614529981877,64.656055472382,91.8091560948704,4.95626822157434,1.00070916397447,393.156567646364,15.5700890394768,119.75415648885,3.75462926483335,9.06941927350091,271.318257032543,7556.41793396895,105.496020802143,18.9031597194863,7.37136553463084,9.41218186116145,28.8432747616421,18.7770861240249,153.337010479868,6666.20439681664,186.281616893862,49.1726420297849,175.395949885746,6.79221495548026,37.1956504609566,128.319281380506,295.618942557718,125.719013474115,5.61421479788827,108921.630094044,224.66039707419,1791.01358411703
"stewartERR2027917","high methane producing","bovine ",30.3837953091684,0,0,0,0,9.59488272921109,46.1087420042644,0,0,0,46.908315565032,0,0,3661.78038379531,0,0,0,0,2331.82214472537,0,0,0,0,0,0,1000,0,0,0,0.303430279307572,0.126429283044822,20.264085486424,3124.82110256449,11.0296906528302,62.8758110438507,3643.70205169441,15.62665938434,10.0182563884717,6577.61999403254,1.02154860700216,4.03562271479071,2.44261374842596,1.65369502222627,1.65369502222627,13.0272733249384,12.2484689413823,59.0576466958971,83.0438102751607,4.10136594197402,0.874890638670166,444.646731297316,16.0919191459449,108.021179433496,4.24296673898422,9.39116714456936,524.196036189118,6733.42638528566,102.30657583987,18.9138207435053,6.45800777792949,10.7869464293842,28.1431584057773,16.7291227324908,144.619928289311,6170.28507274743,170.497473942925,45.0745679911398,197.583683542447,7.27221236073814,33.0890719584907,127.268773484239,363.570160666333,168.140832106969,6.39732172206798,118240.069084629,198.618307426598,2103.62694300518
"stewartERR2027918","high methane producing","bovine ",15.2817574021012,0,0,0,0,24.8328557784145,39.7962432346387,0,0,0,95.8293537090099,0,0,5051.89430117797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382434193642535,0.241537385458443,21.3710265842085,3588.57628807359,12.1020294172407,53.9936697076894,2799.32268891494,12.8417376602072,9.18848470514827,10472.693695371,1.02653388819838,4.12123163938468,1.78133821775602,1.48444851479668,1.66560155389051,8.5947052992296,10.9446627785857,56.2228584943163,71.2635927679681,3.31107499232616,1.61528126525334,550.554277979339,13.8632395195419,87.0138431114041,3.45197180051025,10.8440222013113,871.200189204285,4473.30257086355,91.7087260412526,15.5992894775244,5.89753782827698,10.2099865644829,31.8275825630136,13.0329547570285,133.660750678066,5718.53346550794,156.254560276158,32.8843086243943,163.057863299904,6.33029231055669,28.2548420697741,121.337311990822,447.659351774042,229.042857789832,6.26487593532836,113705.702647658,130.346232179226,1992.8716904277
"stewartERR2027919","low methane producing","bovine ",40.4290429042904,0,0,0,0,10.9323432343234,47.6485148514851,0,0,0,34.0346534653465,0,0,3323.84488448845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282373945082822,0.0728706955052444,16.9105557756858,2228.03973274672,7.59221558795265,69.3956742133381,4193.75862492997,14.6470097965541,12.2240591710048,6067.06381195718,0.997417644728033,4.93698962048031,3.04690595581303,2.01305296333238,1.12949578033129,10.7211010762091,9.87397924096062,67.8426175153825,98.5758333447194,4.68649660468103,0.910883693815555,345.753232498508,15.2481930344724,130.893986801295,2.56413759809079,9.54606111118702,385.690928053851,7554.35470721921,86.0147472070029,20.1487473072001,6.50826399231214,12.1466340570304,36.6038612359781,19.2742989611371,164.719652771136,7109.51554650745,174.702938055354,53.5872877071691,147.012073763362,5.63837006471829,31.8399395173227,142.571515756011,257.502265823188,99.9376044669736,5.71579517869261,115339.514066496,237.212276214834,2001.27877237852
"stewartERR2027920","low methane producing","bovine ",20.5335205335205,0,0,0,0,0,34.9245349245349,0,0,0,62.8290628290628,0,0,4611.09161109161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372867909559699,0.238000793335978,21.5430384767949,3454.77191590638,11.8167393891313,67.0646568821896,3734.48234827449,16.8107893692979,11.5152717175724,9692.84014280047,1.13050376834589,4.90678302261008,2.15787385957953,1.34867116223721,1.69377231257438,6.67988893296311,13.0702102340341,68.1515271717573,90.0039666798889,4.56564855216184,1.14637048790163,526.667988893297,22.0944069813566,106.116620388735,4.47044823482745,8.54819516065053,1028.59579531932,6863.35581118604,96.152320507735,18.7782625942086,7.05275684252281,10.8171360571202,32.6894089646965,16.7988893296311,155.454184847283,6557.11225704086,222.352241174137,45.6525188417295,167.143990479968,8.1594605315351,34.910749702499,129.932566441888,417.655692185641,194.9821499405,7.06862356207854,111340.671436434,89.157952669235,2226.74738580077
"stewartERR2027921","high methane producing","bovine ",57.5275397796818,0,0,0,0,6.64451827242525,49.1344640671446,0,0,0,96.5203706941773,0,0,3926.73544325931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251821645288904,0.178712135366319,18.1027269847201,1531.71734238808,7.70493001795244,66.2981405814643,5475.52862237314,15.5114010219085,11.3847753507226,7534.17057260993,1.1169508460395,4.20785845998879,2.64818891497364,1.81149119030405,1.35658757300797,15.3083190499013,10.7105432036587,59.0156210652868,88.8199312770607,5.1867135650634,0.905745595152027,386.521855681827,13.7120947499249,121.564868443499,3.20057187883317,8.29386773677327,278.754376416497,7437.33296507802,98.5800508517258,16.7867558061136,5.95842505869069,8.67972348358692,22.936077918491,16.1937564478526,141.929928596379,6309.38726107406,166.210409169557,49.9744116715271,174.333688049844,6.51486966199037,31.9366709178493,114.794115496779,281.556907630196,115.411484691681,4.84553585209134,115366.132723112,209.382151029748,1915.33180778032
"stewartERR2027922","high methane producing","bovine ",34.9408027721629,0,0,0,0,12.1282125324863,72.7692751949177,0,0,0,112.619116373087,0,0,3457.40687265377,0,0,0,0,1972.04268750939,0,0,0,0,0,0,1000,0,0,0,0.419280619277475,0.157230232229053,18.7103976352573,1961.79829457608,8.43802246295918,72.0795794615389,4185.91426759537,16.268088027966,12.4054653228723,7076.38768782462,1.06916557915756,3.97792487539504,2.77773410271327,1.69808650807377,1.35742100491082,16.0741707415502,11.3572637746786,65.4706687001777,98.3213052205678,4.48106161852801,0.80187418436817,407.095276279723,15.8645304319114,129.437168178697,3.11315859813525,9.74827439820129,386.545284927386,7202.97898879997,92.3046283339361,20.1307107330598,6.88144316389155,12.457875400282,38.0864032536176,18.7785307358899,168.461711817948,6892.4125930934,178.230950247113,51.969832759443,169.436539257768,6.44119851365021,32.5833451256008,147.157015350912,296.562423022699,130.689769028789,6.48836758331892,105745.333333333,150,1660.66666666667
"stewartERR2027923","high methane producing","bovine ",7.008989791254,0,0,0,0,9.29452994057596,50.281883285083,0,0,0,79.6891665396922,0,0,2572.14688404693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350354734168345,0.0968085449675691,17.6283750455231,1904.10883124427,9.32127990116309,51.9354794097445,3362.81537688488,14.2216362488072,8.59752077926269,9989.33723026145,1.28617066885485,3.70177436233133,1.9269510379259,1.30922032241855,1.19397205460002,18.6886591094536,10.2294362515731,57.5457650871507,73.0213024898236,3.9092212444047,1.04184434107955,406.093406416102,16.3145447923918,92.5120895432942,2.75673856621935,7.36666927896074,449.624982136518,6065.95427870719,86.4269810024755,14.5166718144226,5.69326443023561,6.72127897917694,19.9195106097555,14.4521327844443,117.922027631925,5696.26549512961,155.340835227247,38.0641978951056,162.016014899296,5.44893810246032,29.715613374331,96.3752114805714,310.405074611729,144.899342162887,5.47198775602403,130323.126510878,199.033037872683,1996.77679290895
"stewartERR2027924","high methane producing","bovine ",9.43396226415094,0,0,0,0,17.1698113207547,30.377358490566,0,0,0,67.7358490566038,0,0,3203.39622641509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47681387946647,0.16730311560227,22.6277463852071,5018.01018039459,13.1040165295478,64.0018068736485,3416.08703108073,15.1451145398955,10.0883778708169,11842.9232873389,0.731951130759933,5.12365791531953,1.64375311079231,1.81105622639458,2.1958533922798,13.3466060471711,10.1636642728379,66.4737104066721,80.7153881223153,4.6133834127326,1.04564447251419,490.863158599171,21.515180666452,102.519166663181,6.44535252857746,9.25604487069561,567.42524687666,5990.84851957656,84.3416831529945,16.9812662336304,5.47081188019424,9.25604487069561,27.5548231396939,15.4295298364194,145.352946835252,6618.90859812538,185.940682680363,39.575551995717,152.810483213224,6.38679643811667,32.1598413966464,122.085266032867,357.727521780774,146.590989890709,5.58792406111583,105625.211984172,102.31769361221,1600.90446579989
"stewartERR2027925","high methane producing","bovine ",19.5663670015865,0,0,0,0,21.6816499206769,60.5499735589635,0,0,0,80.9095716552089,0,0,3556.58381808567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379111439567717,0.124770853528616,19.7569847683581,2963.8164524767,10.9846339895001,51.09846339895,3081.35539537964,12.75542033381,8.86832835849545,7987.79165187012,1.07974777092071,3.82950542753213,1.72279755449127,1.3052950830686,1.41087042066973,9.52097590002975,10.4999472123312,54.3569022276396,68.8639133898321,3.27283546563523,0.926183643500878,596.332696682055,16.29699302243,85.348062692555,3.834304306514,7.1119386511311,491.246844737069,5409.31078500062,89.3695232793619,15.3708093789291,5.76345365722567,9.51617702104788,24.8054054572852,14.3006593659721,127.995700204432,5602.94555191909,160.234569204634,35.8476259945677,159.058843854076,5.54270522405966,28.3805702987782,109.875133168892,415.827662658003,201.735274639844,5.84983347889933,119515.315315315,128.828828828829,1858.55855855856
"stewartERR2027926","high methane producing","bovine ",27.4203754482177,0,0,0,0,18.9833368487661,60.3248259860789,0,0,0,186.669479012867,0,0,4021.5144484286,0,0,0,0,1945.86027640421,0,0,0,0,0,0,1000,0,0,0,0.402196439444299,0.0558606165894859,20.0204449856717,2568.67783506595,9.7141612249116,66.5690967896904,3705.73185786825,15.9258617896624,11.2894306127351,9216.30347955781,0.893769865431775,4.61967299195048,2.72041202790796,1.93277733399621,1.1842450716971,10.2615952674886,11.3061887977119,63.8039962685108,95.4266913198188,4.90456213655686,1.03900746856444,370.819531105984,13.8255026058978,118.815531485837,2.74834233620271,11.1441930096024,337.197025980773,6584.48080349911,84.7628996128859,18.690962310842,5.90446717350866,10.7643408167939,29.8463274437623,17.2050699095617,161.381321327025,6569.88442438427,170.408396967886,47.3865610528609,156.923644123184,6.1390817631845,31.0696749470721,138.958869828005,314.327689549037,123.390515984515,5.70895501544546,104469.580119966,142.245072836333,1976.00685518423
"stewartERR2027927","low methane producing","bovine ",14.7945205479452,0,0,0,0,13.8812785388128,41.0958904109589,0,0,0,76.1643835616438,0,0,2546.48401826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423000300193761,0.122806538765931,21.5639185292325,2622.64279671424,10.8979432178952,76.0081507154618,4133.70448198383,16.4742697559334,13.5905902900963,10585.5870607392,1.1143556295427,4.92135833128656,3.00193761427831,1.84209808148896,1.43274295226919,13.1630415995779,12.6172347606182,70.4409209580729,94.6520026562599,4.93500350226055,1.09616206824405,479.523146758362,17.9388514404752,127.500477580984,3.65235743070527,11.5074275214002,647.945492090349,6531.6658934403,92.4505817391225,23.3014036332542,6.92265007413876,15.6919466200911,48.0082598768296,19.2078523410565,189.808876638558,7659.34375824397,183.190968716171,49.6047448807867,172.465864330613,7.10913407744999,34.0037660671888,171.519799143083,341.966178169546,153.530915409037,6.88626295154145,126862.091938708,278.481012658228,1934.71019320453
"stewartERR2027928","low methane producing","bovine ",21.3636363636364,0,0,0,0,18.6363636363636,63.1818181818182,0,0,0,58.6363636363636,0,0,2881.36363636364,0,0,0,0,3753.05623471883,0,0,0,0,0,0,1000,0,0,0,0.489633753952044,0.149221715490147,29.2474562360688,3368.41908918795,14.1387575426914,64.715592736633,3682.96913908397,17.7620473219365,11.2429236264607,8184.93700045699,1.26838458166625,4.56991503688574,2.39687380506048,1.59480708430094,2.37355791201515,9.35433628978857,13.6491237887394,59.7586338751947,86.6092163062029,4.08960764015183,1.02123611538569,776.400585695233,19.1003795827388,107.756731298322,5.15281236301913,12.9682997118156,580.999412439495,6460.16712832134,132.350335282542,18.4941663635601,7.78284509853296,12.8144148177163,36.5593202950859,17.4309616406928,164.530930863714,6810.86613879484,197.527582701473,42.1458082687483,261.954058364343,7.72688695522416,39.3618906391353,137.90884418455,654.756908499109,362.64141089132,7.69424470496069,223860.360360361,746.246246246247,3633.63363363364
"stewartERR2027929","high methane producing","bovine ",21.4524699862232,0,0,0,0,2.95217476874631,52.7455225349341,0,0,0,89.1556780161386,0,0,4047.82523125369,0,0,0,0,3080.9180520818,0,0,0,0,0,0,1000,0,0,0,0.420707773695023,0.152170896868412,16.8372621770285,2085.23808031938,8.24855773319071,57.7757090492452,6743.7486852882,14.6218329432089,10.2894379970729,6383.72577014139,0.787708172024723,3.24929620960198,2.14381939999911,1.584367573277,1.19051348726464,7.23259321586337,9.92691321335703,60.0940774191816,83.0718828463119,4.74415149060345,1.01596451732734,343.230409115932,12.9792823799528,107.164116312273,2.7435517582452,6.88349527598878,113.125634977823,7922.03031781339,86.8090210488155,15.5393339390332,5.52738404801439,7.00881248517453,19.4554967260879,16.5776765294294,126.306320015396,5758.00351783308,153.728410754007,46.2196721164734,126.561430048381,5.94809182170942,28.8050556542677,105.181419038369,250.146576378601,100.759511799958,5.43787175573886,111773.151025482,95.7116221255438,1564.32566811684
"stewartERR2027930","high methane producing","bovine ",16.2744116174261,0,0,0,0,17.0255383074612,47.8217325988983,0,0,0,60.3405107661492,0,0,3405.10766149224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292661758695334,0.186698018478058,27.8331424304045,1531.57467163855,12.9528057684642,53.9708650173326,3218.38117680302,17.4537417815028,10.0564635358586,10122.4083035205,1.08486686412926,3.80460286303934,1.86193429238928,1.52890539456356,3.44634450325712,9.80416891629369,12.7862913195513,59.178225965153,75.8952674575262,4.09221872934338,0.822480459781715,1000.4087172837,18.4931956141103,94.6760789379406,4.07708105216948,9.54682840433745,694.294609473158,6755.55678899592,143.833162613974,14.3757474228105,7.24590147390517,7.0945247021662,20.4207265075865,14.9358414782446,120.929857049869,6287.87825270837,204.656349498691,36.3253793249605,244.518899389952,7.77067428260025,38.3689657434366,105.31786599119,600.183670483043,338.200937526806,6.97846917716633,117414.691943128,236.96682464455,1656.3981042654
